time,source,destination,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,status
4,C1320$@DOM1,SYSTEM@C1320,C1320,C1320,Negotiate,Service,LogOn,Success
4,C1325$@DOM1,SYSTEM@C1325,C1325,C1325,Negotiate,Service,LogOn,Success
4,C1327$@DOM1,SYSTEM@C1327,C1327,C1327,Negotiate,Service,LogOn,Success
4,C1328$@DOM1,SYSTEM@C1328,C1328,C1328,Negotiate,Service,LogOn,Success
4,C133$@DOM1,SYSTEM@C133,C133,C133,Negotiate,Service,LogOn,Success
4,C1336$@DOM1,SYSTEM@C1336,C1336,C1336,Negotiate,Service,LogOn,Success
4,C1345$@DOM1,SYSTEM@C1345,C1345,C1345,Negotiate,Service,LogOn,Success
4,C1353$@DOM1,SYSTEM@C1353,C1353,C1353,Negotiate,Service,LogOn,Success
4,C1354$@DOM1,SYSTEM@C1354,C1354,C1354,Negotiate,Service,LogOn,Success
4,C1358$@DOM1,SYSTEM@C1358,C1358,C1358,Negotiate,Service,LogOn,Success
4,C1361$@DOM1,SYSTEM@C1361,C1361,C1361,Negotiate,Service,LogOn,Success
4,C1364$@DOM1,SYSTEM@C1364,C1364,C1364,Negotiate,Service,LogOn,Success
4,C1367$@DOM1,SYSTEM@C1367,C1367,C1367,Negotiate,Service,LogOn,Success
4,C1370$@DOM1,SYSTEM@C1370,C1370,C1370,Negotiate,Service,LogOn,Success
4,C1372$@DOM1,SYSTEM@C1372,C1372,C1372,Negotiate,Service,LogOn,Success
4,C1373$@DOM1,SYSTEM@C1373,C1373,C1373,Negotiate,Service,LogOn,Success
4,C1374$@DOM1,SYSTEM@C1374,C1374,C1374,Negotiate,Service,LogOn,Success
4,C1375$@DOM1,SYSTEM@C1375,C1375,C1375,Negotiate,Service,LogOn,Success
4,C138$@DOM1,SYSTEM@C138,C138,C138,Negotiate,Service,LogOn,Success
4,C1381$@DOM1,SYSTEM@C1381,C1381,C1381,Negotiate,Service,LogOn,Success
4,C1384$@DOM1,SYSTEM@C1384,C1384,C1384,Negotiate,Service,LogOn,Success
4,C1387$@DOM1,SYSTEM@C1387,C1387,C1387,Negotiate,Service,LogOn,Success
4,C1389$@DOM1,SYSTEM@C1389,C1389,C1389,Negotiate,Service,LogOn,Success
4,C1390$@DOM1,SYSTEM@C1390,C1390,C1390,Negotiate,Service,LogOn,Success
4,C1391$@DOM1,SYSTEM@C1391,C1391,C1391,Negotiate,Service,LogOn,Success
4,C1393$@DOM1,SYSTEM@C1393,C1393,C1393,Negotiate,Service,LogOn,Success
4,C1396$@DOM1,SYSTEM@C1396,C1396,C1396,Negotiate,Service,LogOn,Success
4,C1401$@DOM1,SYSTEM@C1401,C1401,C1401,Negotiate,Service,LogOn,Success
4,C1402$@DOM1,SYSTEM@C1402,C1402,C1402,Negotiate,Service,LogOn,Success
4,C1403$@DOM1,SYSTEM@C1403,C1403,C1403,Negotiate,Service,LogOn,Success
4,C1405$@DOM1,SYSTEM@C1405,C1405,C1405,Negotiate,Service,LogOn,Success
4,C1410$@DOM1,SYSTEM@C1410,C1410,C1410,Negotiate,Service,LogOn,Success
4,C1413$@DOM1,SYSTEM@C1413,C1413,C1413,Negotiate,Service,LogOn,Success
4,C1414$@DOM1,SYSTEM@C1414,C1414,C1414,Negotiate,Service,LogOn,Success
4,C1415$@DOM1,SYSTEM@C1415,C1415,C1415,Negotiate,Service,LogOn,Success
4,C142$@DOM1,SYSTEM@C142,C142,C142,Negotiate,Service,LogOn,Success
4,C1423$@DOM1,SYSTEM@C1423,C1423,C1423,Negotiate,Service,LogOn,Success
4,C1429$@DOM1,SYSTEM@C1429,C1429,C1429,Negotiate,Service,LogOn,Success
4,C1430$@DOM1,SYSTEM@C1430,C1430,C1430,Negotiate,Service,LogOn,Success
4,C1434$@DOM1,SYSTEM@C1434,C1434,C1434,Negotiate,Service,LogOn,Success
4,C1436$@DOM1,SYSTEM@C1436,C1436,C1436,Negotiate,Service,LogOn,Success
4,C1443$@DOM1,SYSTEM@C1443,C1443,C1443,Negotiate,Service,LogOn,Success
4,C1447$@DOM1,SYSTEM@C1447,C1447,C1447,Negotiate,Service,LogOn,Success
4,C1449$@DOM1,SYSTEM@C1449,C1449,C1449,Negotiate,Service,LogOn,Success
4,C1451$@DOM1,SYSTEM@C1451,C1451,C1451,Negotiate,Service,LogOn,Success
4,C1455$@DOM1,SYSTEM@C1455,C1455,C1455,Negotiate,Service,LogOn,Success
4,C1456$@DOM1,SYSTEM@C1456,C1456,C1456,Negotiate,Service,LogOn,Success
4,C1458$@DOM1,SYSTEM@C1458,C1458,C1458,Negotiate,Service,LogOn,Success
4,C1463$@DOM1,SYSTEM@C1463,C1463,C1463,Negotiate,Service,LogOn,Success
4,C1464$@DOM1,SYSTEM@C1464,C1464,C1464,Negotiate,Service,LogOn,Success
4,C1466$@DOM1,SYSTEM@C1466,C1466,C1466,Negotiate,Service,LogOn,Success
4,C1468$@DOM1,SYSTEM@C1468,C1468,C1468,Negotiate,Service,LogOn,Success
4,C1471$@DOM1,SYSTEM@C1471,C1471,C1471,Negotiate,Service,LogOn,Success
4,C1473$@DOM1,SYSTEM@C1473,C1473,C1473,Negotiate,Service,LogOn,Success
4,C1475$@DOM1,SYSTEM@C1475,C1475,C1475,Negotiate,Service,LogOn,Success
4,C1477$@DOM1,SYSTEM@C1477,C1477,C1477,Negotiate,Service,LogOn,Success
4,C1478$@DOM1,SYSTEM@C1478,C1478,C1478,Negotiate,Service,LogOn,Success
4,C1481$@DOM1,SYSTEM@C1481,C1481,C1481,Negotiate,Service,LogOn,Success
4,C1483$@DOM1,SYSTEM@C1483,C1483,C1483,Negotiate,Service,LogOn,Success
4,C1486$@DOM1,SYSTEM@C1486,C1486,C1486,Negotiate,Service,LogOn,Success
4,C1488$@DOM1,SYSTEM@C1488,C1488,C1488,Negotiate,Service,LogOn,Success
4,C1491$@DOM1,SYSTEM@C1491,C1491,C1491,Negotiate,Service,LogOn,Success
4,C1494$@DOM1,SYSTEM@C1494,C1494,C1494,Negotiate,Service,LogOn,Success
4,C1495$@DOM1,SYSTEM@C1495,C1495,C1495,Negotiate,Service,LogOn,Success
4,C1498$@DOM1,SYSTEM@C1498,C1498,C1498,Negotiate,Service,LogOn,Success
4,C1502$@DOM1,SYSTEM@C1502,C1502,C1502,Negotiate,Service,LogOn,Success
4,C1505$@DOM1,SYSTEM@C1505,C1505,C1505,Negotiate,Service,LogOn,Success
4,C1506$@DOM1,SYSTEM@C1506,C1506,C1506,Negotiate,Service,LogOn,Success
4,C1513$@DOM1,SYSTEM@C1513,C1513,C1513,Negotiate,Service,LogOn,Success
4,C1516$@DOM1,SYSTEM@C1516,C1516,C1516,Negotiate,Service,LogOn,Success
4,C1519$@DOM1,SYSTEM@C1519,C1519,C1519,Negotiate,Service,LogOn,Success
4,C1520$@DOM1,SYSTEM@C1520,C1520,C1520,Negotiate,Service,LogOn,Success
4,C1524$@DOM1,SYSTEM@C1524,C1524,C1524,Negotiate,Service,LogOn,Success
4,C1525$@DOM1,SYSTEM@C1525,C1525,C1525,Negotiate,Service,LogOn,Success
4,C1526$@DOM1,SYSTEM@C1526,C1526,C1526,Negotiate,Service,LogOn,Success
4,C1528$@DOM1,SYSTEM@C1528,C1528,C1528,Negotiate,Service,LogOn,Success
4,C1532$@DOM1,SYSTEM@C1532,C1532,C1532,Negotiate,Service,LogOn,Success
4,C1536$@DOM1,SYSTEM@C1536,C1536,C1536,Negotiate,Service,LogOn,Success
4,C1546$@DOM1,SYSTEM@C1546,C1546,C1546,Negotiate,Service,LogOn,Success
4,C1547$@DOM1,SYSTEM@C1547,C1547,C1547,Negotiate,Service,LogOn,Success
4,C1548$@DOM1,SYSTEM@C1548,C1548,C1548,Negotiate,Service,LogOn,Success
4,C1552$@DOM1,SYSTEM@C1552,C1552,C1552,Negotiate,Service,LogOn,Success
4,C1554$@DOM1,SYSTEM@C1554,C1554,C1554,Negotiate,Service,LogOn,Success
4,C1556$@DOM1,SYSTEM@C1556,C1556,C1556,Negotiate,Service,LogOn,Success
4,C1559$@DOM1,SYSTEM@C1559,C1559,C1559,Negotiate,Service,LogOn,Success
4,C1565$@DOM1,SYSTEM@C1565,C1565,C1565,Negotiate,Service,LogOn,Success
4,C1566$@DOM1,SYSTEM@C1566,C1566,C1566,Negotiate,Service,LogOn,Success
4,C157$@DOM1,SYSTEM@C157,C157,C157,Negotiate,Service,LogOn,Success
4,C1574$@DOM1,SYSTEM@C1574,C1574,C1574,Negotiate,Service,LogOn,Success
4,C1579$@DOM1,SYSTEM@C1579,C1579,C1579,Negotiate,Service,LogOn,Success
4,C1580$@DOM1,SYSTEM@C1580,C1580,C1580,Negotiate,Service,LogOn,Success
4,C1584$@DOM1,SYSTEM@C1584,C1584,C1584,Negotiate,Service,LogOn,Success
4,C1585$@DOM1,SYSTEM@C1585,C1585,C1585,Negotiate,Service,LogOn,Success
4,C1588$@DOM1,SYSTEM@C1588,C1588,C1588,Negotiate,Service,LogOn,Success
4,C1592$@DOM1,SYSTEM@C1592,C1592,C1592,Negotiate,Service,LogOn,Success
4,C1593$@DOM1,SYSTEM@C1593,C1593,C1593,Negotiate,Service,LogOn,Success
4,C1603$@DOM1,C1603$@DOM1,C1603,C1604,?,?,TGS,Success
4,C164$@DOM1,SYSTEM@C164,C164,C164,Negotiate,Service,LogOn,Success
4,C165$@DOM1,SYSTEM@C165,C165,C165,Negotiate,Service,LogOn,Success
4,C1667$@DOM1,SYSTEM@C1667,C1667,C1667,Negotiate,Service,LogOn,Success
4,C167$@DOM1,SYSTEM@C167,C167,C167,Negotiate,Service,LogOn,Success
4,C169$@DOM1,SYSTEM@C169,C169,C169,Negotiate,Service,LogOn,Success
4,C170$@DOM1,SYSTEM@C170,C170,C170,Negotiate,Service,LogOn,Success
4,C1714$@DOM1,SYSTEM@C1714,C1714,C1714,Negotiate,Service,LogOn,Success
4,C1734$@DOM1,SYSTEM@C1734,C1734,C1734,Negotiate,Service,LogOn,Success
4,C1796$@DOM1,SYSTEM@C1796,C1796,C1796,Negotiate,Service,LogOn,Success
4,C180$@DOM1,SYSTEM@C180,C180,C180,Negotiate,Service,LogOn,Success
4,C1814$@DOM1,SYSTEM@C1814,C1814,C1814,Negotiate,Service,LogOn,Success
4,C1818$@DOM1,SYSTEM@C1818,C1818,C1818,Negotiate,Service,LogOn,Success
4,C182$@DOM1,SYSTEM@C182,C182,C182,Negotiate,Service,LogOn,Success
4,C1824$@DOM1,SYSTEM@C1824,C1824,C1824,Negotiate,Service,LogOn,Success
4,C1829$@DOM1,SYSTEM@C1829,C1829,C1829,Negotiate,Service,LogOn,Success
4,C184$@DOM1,SYSTEM@C184,C184,C184,Negotiate,Service,LogOn,Success
4,C189$@DOM1,SYSTEM@C189,C189,C189,Negotiate,Service,LogOn,Success
4,C190$@DOM1,SYSTEM@C190,C190,C190,Negotiate,Service,LogOn,Success
4,C1905$@DOM1,C1905$@DOM1,C1905,C1065,Kerberos,Network,LogOn,Success
4,C192$@DOM1,SYSTEM@C192,C192,C192,Negotiate,Service,LogOn,Success
4,C1923$@DOM1,SYSTEM@C1923,C1923,C1923,Negotiate,Service,LogOn,Success
4,C194$@DOM1,SYSTEM@C194,C194,C194,Negotiate,Service,LogOn,Success
4,C1979$@DOM1,C1979$@DOM1,C1979,C1065,Kerberos,Network,LogOn,Success
4,C2$@DOM1,SYSTEM@C2,C2,C2,Negotiate,Service,LogOn,Success
4,C2013$@DOM3,C2013$@DOM3,C2013,C2012,Kerberos,Network,LogOn,Success
4,C2035$@DOM1,SYSTEM@C2035,C2035,C2035,Negotiate,Service,LogOn,Success
4,C2048$@DOM1,SYSTEM@C2048,C2048,C2048,Negotiate,Service,LogOn,Success
4,C2056$@DOM1,SYSTEM@C2056,C2056,C2056,Negotiate,Service,LogOn,Success
4,C206$@DOM1,SYSTEM@C206,C206,C206,Negotiate,Service,LogOn,Success
4,C2062$@DOM1,C2062$@DOM1,C1065,C1065,?,Network,LogOff,Success
4,C208$@DOM1,SYSTEM@C208,C208,C208,Negotiate,Service,LogOn,Success
4,C213$@DOM1,C213$@DOM1,C213,C213,?,?,TGT,Success
4,C213$@DOM1,C213$@DOM1,C213,C586,Kerberos,Network,LogOn,Success
4,C213$@DOM1,C213$@DOM1,C213,TGT,?,?,TGS,Success
4,C2170$@DOM1,C2170$@DOM1,C612,C612,?,Network,LogOff,Success
4,C2204$@DOM1,SYSTEM@C2204,C2204,C2204,Negotiate,Service,LogOn,Success
4,C2232$@DOM1,SYSTEM@C2232,C2232,C2232,Negotiate,Service,LogOn,Success
4,C2255$@DOM1,SYSTEM@C2255,C2255,C2255,Negotiate,Service,LogOn,Success
4,C23$@DOM1,SYSTEM@C23,C23,C23,Negotiate,Service,LogOn,Success
4,C230$@DOM1,SYSTEM@C230,C230,C230,Negotiate,Service,LogOn,Success
4,C2300$@DOM1,SYSTEM@C2300,C2300,C2300,Negotiate,Service,LogOn,Success
4,C234$@DOM1,SYSTEM@C234,C234,C234,Negotiate,Service,LogOn,Success
4,C235$@DOM1,SYSTEM@C235,C235,C235,Negotiate,Service,LogOn,Success
4,C236$@DOM1,SYSTEM@C236,C236,C236,Negotiate,Service,LogOn,Success
4,C2406$@DOM1,C2406$@DOM1,C457,C457,?,Network,LogOff,Success
4,C244$@DOM1,SYSTEM@C244,C244,C244,Negotiate,Service,LogOn,Success
4,C2465$@DOM1,SYSTEM@C2465,C2465,C2465,Negotiate,Service,LogOn,Success
4,C2482$@DOM1,SYSTEM@C2482,C2482,C2482,Negotiate,Service,LogOn,Success
4,C2504$@DOM1,SYSTEM@C2504,C2504,C2504,Negotiate,Service,LogOn,Success
4,C2506$@DOM1,SYSTEM@C2506,C2506,C2506,Negotiate,Service,LogOn,Success
4,C258$@DOM1,SYSTEM@C258,C258,C258,Negotiate,Service,LogOn,Success
4,C260$@DOM1,SYSTEM@C260,C260,C260,Negotiate,Service,LogOn,Success
4,C263$@DOM1,SYSTEM@C263,C263,C263,Negotiate,Service,LogOn,Success
4,C2656$@DOM1,SYSTEM@C2656,C2656,C2656,Negotiate,Service,LogOn,Success
4,C269$@DOM1,SYSTEM@C269,C269,C269,Negotiate,Service,LogOn,Success
4,C272$@DOM1,SYSTEM@C272,C272,C272,Negotiate,Service,LogOn,Success
4,C274$@DOM1,SYSTEM@C274,C274,C274,Negotiate,Service,LogOn,Success
4,C2754$@DOM1,SYSTEM@C2754,C2754,C2754,Negotiate,Service,LogOn,Success
4,C2759$@DOM1,SYSTEM@C2759,C2759,C2759,Negotiate,Service,LogOn,Success
4,C276$@DOM1,SYSTEM@C276,C276,C276,Negotiate,Service,LogOn,Success
4,C2816$@DOM1,SYSTEM@C2816,C2816,C2816,Negotiate,Service,LogOn,Success
4,C2842$@DOM1,SYSTEM@C2842,C2842,C2842,Negotiate,Service,LogOn,Success
4,C2870$@DOM1,SYSTEM@C2870,C2870,C2870,Negotiate,Service,LogOn,Success
4,C2883$@DOM1,SYSTEM@C2883,C2883,C2883,Negotiate,Service,LogOn,Success
4,C29$@DOM1,SYSTEM@C29,C29,C29,Negotiate,Service,LogOn,Success
4,C292$@DOM1,SYSTEM@C292,C292,C292,Negotiate,Service,LogOn,Success
4,C2954$@DOM1,SYSTEM@C2954,C2954,C2954,Negotiate,Service,LogOn,Success
4,C298$@DOM1,SYSTEM@C298,C298,C298,Negotiate,Service,LogOn,Success
4,C302$@DOM1,SYSTEM@C302,C302,C302,Negotiate,Service,LogOn,Success
4,C3036$@DOM1,SYSTEM@C3036,C3036,C3036,Negotiate,Service,LogOn,Success
4,C3039$@DOM1,SYSTEM@C3039,C3039,C3039,Negotiate,Service,LogOn,Success
4,C3059$@DOM1,SYSTEM@C3059,C3059,C3059,Negotiate,Service,LogOn,Success
4,C3097$@DOM1,SYSTEM@C3097,C3097,C3097,Negotiate,Service,LogOn,Success
4,C3098$@DOM1,SYSTEM@C3098,C3098,C3098,Negotiate,Service,LogOn,Success
4,C311$@DOM1,SYSTEM@C311,C311,C311,Negotiate,Service,LogOn,Success
4,C312$@DOM1,SYSTEM@C312,C312,C312,Negotiate,Service,LogOn,Success
4,C3148$@DOM1,SYSTEM@C3148,C3148,C3148,Negotiate,Service,LogOn,Success
4,C315$@DOM1,SYSTEM@C315,C315,C315,Negotiate,Service,LogOn,Success
4,C3237$@DOM1,SYSTEM@C3237,C3237,C3237,Negotiate,Service,LogOn,Success
4,C3279$@DOM1,SYSTEM@C3279,C3279,C3279,Negotiate,Service,LogOn,Success
4,C3311$@DOM1,SYSTEM@C3311,C3311,C3311,Negotiate,Service,LogOn,Success
4,C335$@DOM1,SYSTEM@C335,C335,C335,Negotiate,Service,LogOn,Success
4,C340$@DOM1,SYSTEM@C340,C340,C340,Negotiate,Service,LogOn,Success
4,C3412$@DOM1,SYSTEM@C3412,C3412,C3412,Negotiate,Service,LogOn,Success
4,C344$@DOM1,SYSTEM@C344,C344,C344,Negotiate,Service,LogOn,Success
4,C3442$@DOM1,SYSTEM@C3442,C3442,C3442,Negotiate,Service,LogOn,Success
4,C351$@DOM1,SYSTEM@C351,C351,C351,Negotiate,Service,LogOn,Success
4,C352$@DOM1,SYSTEM@C352,C352,C352,Negotiate,Service,LogOn,Success
4,C3520$@DOM1,SYSTEM@C3520,C3520,C3520,Negotiate,Service,LogOn,Success
4,C3522$@DOM1,SYSTEM@C3522,C3522,C3522,Negotiate,Service,LogOn,Success
4,C358$@DOM1,SYSTEM@C358,C358,C358,Negotiate,Service,LogOn,Success
4,C369$@DOM1,SYSTEM@C369,C369,C369,Negotiate,Service,LogOn,Success
4,C371$@DOM1,SYSTEM@C371,C371,C371,Negotiate,Service,LogOn,Success
4,C3718$@DOM1,SYSTEM@C3718,C3718,C3718,Negotiate,Service,LogOn,Success
4,C373$@DOM1,SYSTEM@C373,C373,C373,Negotiate,Service,LogOn,Success
4,C3748$@DOM1,SYSTEM@C3748,C3748,C3748,Negotiate,Service,LogOn,Success
4,C376$@DOM1,SYSTEM@C376,C376,C376,Negotiate,Service,LogOn,Success
4,C378$@DOM1,SYSTEM@C378,C378,C378,Negotiate,Service,LogOn,Success
4,C382$@DOM1,SYSTEM@C382,C382,C382,Negotiate,Service,LogOn,Success
4,C3854$@DOM1,SYSTEM@C3854,C3854,C3854,Negotiate,Service,LogOn,Success
4,C3859$@DOM1,SYSTEM@C3859,C3859,C3859,Negotiate,Service,LogOn,Success
4,C389$@DOM1,SYSTEM@C389,C389,C389,Negotiate,Service,LogOn,Success
4,C3890$@DOM1,SYSTEM@C3890,C3890,C3890,Negotiate,Service,LogOn,Success
4,C394$@DOM1,SYSTEM@C394,C394,C394,Negotiate,Service,LogOn,Success
4,C395$@DOM1,C395$@DOM1,C395,C457,Kerberos,Network,LogOn,Success
4,C403$@DOM1,SYSTEM@C403,C403,C403,Negotiate,Service,LogOn,Success
4,C407$@DOM1,SYSTEM@C407,C407,C407,Negotiate,Service,LogOn,Success
4,C412$@DOM1,SYSTEM@C412,C412,C412,Negotiate,Service,LogOn,Success
4,C413$@DOM1,SYSTEM@C413,C413,C413,Negotiate,Service,LogOn,Success
4,C415$@DOM1,SYSTEM@C415,C415,C415,Negotiate,Service,LogOn,Success
4,C4192$@DOM1,C4192$@DOM1,C457,C457,?,Network,LogOff,Success
4,C420$@DOM1,SYSTEM@C420,C420,C420,Negotiate,Service,LogOn,Success
4,C436$@DOM1,SYSTEM@C436,C436,C436,Negotiate,Service,LogOn,Success
4,C44$@DOM1,SYSTEM@C44,C44,C44,Negotiate,Service,LogOn,Success
4,C442$@DOM1,SYSTEM@C442,C442,C442,Negotiate,Service,LogOn,Success
4,C443$@DOM1,SYSTEM@C443,C443,C443,Negotiate,Service,LogOn,Success
4,C444$@DOM1,SYSTEM@C444,C444,C444,Negotiate,Service,LogOn,Success
4,C445$@DOM1,SYSTEM@C445,C445,C445,Negotiate,Service,LogOn,Success
4,C453$@DOM1,SYSTEM@C453,C453,C453,Negotiate,Service,LogOn,Success
4,C454$@DOM1,SYSTEM@C454,C454,C454,Negotiate,Service,LogOn,Success
4,C455$@DOM1,C455$@DOM1,C457,C457,?,Network,LogOff,Success
4,C455$@DOM1,SYSTEM@C455,C455,C455,Negotiate,Service,LogOn,Success
4,C463$@DOM1,SYSTEM@C463,C463,C463,Negotiate,Service,LogOn,Success
4,C468$@DOM1,SYSTEM@C468,C468,C468,Negotiate,Service,LogOn,Success
4,C469$@DOM1,SYSTEM@C469,C469,C469,Negotiate,Service,LogOn,Success
4,C47$@DOM1,SYSTEM@C47,C47,C47,Negotiate,Service,LogOn,Success
4,C479$@DOM1,SYSTEM@C479,C479,C479,Negotiate,Service,LogOn,Success
4,C483$@DOM1,SYSTEM@C483,C483,C483,Negotiate,Service,LogOn,Success
4,C485$@DOM1,SYSTEM@C485,C485,C485,Negotiate,Service,LogOn,Success
4,C491$@DOM1,SYSTEM@C491,C491,C491,Negotiate,Service,LogOn,Success
4,C494$@DOM1,SYSTEM@C494,C494,C494,Negotiate,Service,LogOn,Success
4,C4984$@DOM1,SYSTEM@C4984,C4984,C4984,Negotiate,Service,LogOn,Success
4,C503$@DOM1,SYSTEM@C503,C503,C503,Negotiate,Service,LogOn,Success
4,C508$@DOM1,SYSTEM@C508,C508,C508,Negotiate,Service,LogOn,Success
4,C511$@DOM1,SYSTEM@C511,C511,C511,Negotiate,Service,LogOn,Success
4,C515$@DOM1,SYSTEM@C515,C515,C515,Negotiate,Service,LogOn,Success
4,C524$@DOM1,SYSTEM@C524,C524,C524,Negotiate,Service,LogOn,Success
4,C526$@DOM1,SYSTEM@C526,C526,C526,Negotiate,Service,LogOn,Success
4,C53$@DOM1,SYSTEM@C53,C53,C53,Negotiate,Service,LogOn,Success
4,C533$@DOM1,SYSTEM@C533,C533,C533,Negotiate,Service,LogOn,Success
4,C538$@DOM1,C538$@DOM1,C539,C1085,Kerberos,Network,LogOn,Success
4,C538$@DOM1,C538$@DOM1,C539,C467,Kerberos,Network,LogOn,Success
4,C544$@DOM1,SYSTEM@C544,C544,C544,Negotiate,Service,LogOn,Success
4,C5459$@DOM1,C5459$@DOM1,C1065,C1065,?,Network,LogOff,Success
4,C548$@DOM1,SYSTEM@C548,C548,C548,Negotiate,Service,LogOn,Success
4,C551$@DOM1,SYSTEM@C551,C551,C551,Negotiate,Service,LogOn,Success
4,C552$@DOM1,SYSTEM@C552,C552,C552,Negotiate,Service,LogOn,Success
4,C553$@DOM1,C553$@DOM1,C553,C523,Kerberos,Network,LogOn,Success
4,C557$@DOM1,SYSTEM@C557,C557,C557,Negotiate,Service,LogOn,Success
4,C558$@DOM1,SYSTEM@C558,C558,C558,Negotiate,Service,LogOn,Success
4,C559$@DOM1,SYSTEM@C559,C559,C559,Negotiate,Service,LogOn,Success
4,C560$@DOM1,SYSTEM@C560,C560,C560,Negotiate,Service,LogOn,Success
4,C561$@DOM1,C561$@DOM1,C561,C612,Kerberos,Network,LogOn,Success
4,C561$@DOM1,C561$@DOM1,C612,C612,?,Network,LogOff,Success
4,C579$@DOM1,SYSTEM@C579,C579,C579,Negotiate,Service,LogOn,Success
4,C5799$@DOM1,SYSTEM@C5799,C5799,C5799,Negotiate,Service,LogOn,Success
4,C5843$@DOM1,SYSTEM@C5843,C5843,C5843,Negotiate,Service,LogOn,Success
4,C5845$@DOM1,C5845$@DOM1,C5845,C586,Kerberos,Network,LogOn,Success
4,C588$@DOM1,SYSTEM@C588,C588,C588,Negotiate,Service,LogOn,Success
4,C59$@DOM1,SYSTEM@C59,C59,C59,Negotiate,Service,LogOn,Success
4,C591$@DOM1,SYSTEM@C591,C591,C591,Negotiate,Service,LogOn,Success
4,C608$@DOM1,C608$@DOM1,C608,C529,NTLM,Network,LogOn,Success
4,C608$@DOM1,C608$@DOM1,C608,C608,?,Network,LogOff,Success
4,C614$@DOM1,SYSTEM@C614,C614,C614,Negotiate,Service,LogOn,Success
4,C619$@DOM1,SYSTEM@C619,C619,C619,Negotiate,Service,LogOn,Success
4,C629$@DOM1,SYSTEM@C629,C629,C629,Negotiate,Service,LogOn,Success
4,C630$@DOM1,SYSTEM@C630,C630,C630,Negotiate,Service,LogOn,Success
4,C635$@DOM1,SYSTEM@C635,C635,C635,Negotiate,Service,LogOn,Success
4,C637$@DOM1,SYSTEM@C637,C637,C637,Negotiate,Service,LogOn,Success
4,C64$@DOM1,SYSTEM@C64,C64,C64,Negotiate,Service,LogOn,Success
4,C641$@DOM1,SYSTEM@C641,C641,C641,Negotiate,Service,LogOn,Success
4,C643$@DOM1,SYSTEM@C643,C643,C643,Negotiate,Service,LogOn,Success
4,C646$@DOM1,SYSTEM@C646,C646,C646,Negotiate,Service,LogOn,Success
4,C655$@DOM1,SYSTEM@C655,C655,C655,Negotiate,Service,LogOn,Success
4,C669$@DOM1,SYSTEM@C669,C669,C669,Negotiate,Service,LogOn,Success
4,C67$@DOM1,SYSTEM@C67,C67,C67,Negotiate,Service,LogOn,Success
4,C675$@DOM1,C675$@DOM1,C612,C612,?,Network,LogOff,Success
4,C679$@DOM1,SYSTEM@C679,C679,C679,Negotiate,Service,LogOn,Success
4,C681$@DOM1,SYSTEM@C681,C681,C681,Negotiate,Service,LogOn,Success
4,C689$@DOM1,SYSTEM@C689,C689,C689,Negotiate,Service,LogOn,Success
4,C690$@DOM1,SYSTEM@C690,C690,C690,Negotiate,Service,LogOn,Success
4,C692$@DOM1,SYSTEM@C692,C692,C692,Negotiate,Service,LogOn,Success
4,C694$@DOM1,SYSTEM@C694,C694,C694,Negotiate,Service,LogOn,Success
4,C700$@DOM1,SYSTEM@C700,C700,C700,Negotiate,Service,LogOn,Success
4,C701$@DOM1,SYSTEM@C701,C701,C701,Negotiate,Service,LogOn,Success
4,C708$@DOM1,SYSTEM@C708,C708,C708,Negotiate,Service,LogOn,Success
4,C711$@DOM1,SYSTEM@C711,C711,C711,Negotiate,Service,LogOn,Success
4,C718$@DOM1,SYSTEM@C718,C718,C718,Negotiate,Service,LogOn,Success
4,C720$@DOM1,SYSTEM@C720,C720,C720,Negotiate,Service,LogOn,Success
4,C721$@DOM1,SYSTEM@C721,C721,C721,Negotiate,Service,LogOn,Success
4,C733$@DOM1,SYSTEM@C733,C733,C733,Negotiate,Service,LogOn,Success
4,C735$@DOM1,SYSTEM@C735,C735,C735,Negotiate,Service,LogOn,Success
4,C737$@DOM1,SYSTEM@C737,C737,C737,Negotiate,Service,LogOn,Success
4,C746$@DOM1,SYSTEM@C746,C746,C746,Negotiate,Service,LogOn,Success
4,C747$@DOM1,SYSTEM@C747,C747,C747,Negotiate,Service,LogOn,Success
4,C753$@DOM1,SYSTEM@C753,C753,C753,Negotiate,Service,LogOn,Success
4,C769$@DOM1,SYSTEM@C769,C769,C769,Negotiate,Service,LogOn,Success
4,C77$@DOM1,SYSTEM@C77,C77,C77,Negotiate,Service,LogOn,Success
4,C771$@DOM1,SYSTEM@C771,C771,C771,Negotiate,Service,LogOn,Success
4,C777$@DOM1,C777$@DOM1,C529,C529,?,Network,LogOff,Success
4,C780$@DOM1,SYSTEM@C780,C780,C780,Negotiate,Service,LogOn,Success
4,C79$@DOM1,SYSTEM@C79,C79,C79,Negotiate,Service,LogOn,Success
4,C790$@DOM1,SYSTEM@C790,C790,C790,Negotiate,Service,LogOn,Success
4,C797$@DOM1,SYSTEM@C797,C797,C797,Negotiate,Service,LogOn,Success
4,C799$@DOM1,SYSTEM@C799,C799,C799,Negotiate,Service,LogOn,Success
4,C8$@DOM1,SYSTEM@C8,C8,C8,Negotiate,Service,LogOn,Success
4,C800$@DOM1,SYSTEM@C800,C800,C800,Negotiate,Service,LogOn,Success
4,C807$@DOM1,SYSTEM@C807,C807,C807,Negotiate,Service,LogOn,Success
